_c0,Timestamp,LogLevel,Service,Message,RequestID,User,ClientIP,TimeTaken,TimeTakenNumeric,LogLevelIndex,features,prediction,distance
30667,2023-11-20T08:48:09.652+03:00,WARNING,ServiceC,Input Validation Warnings,3382,User36,192.168.1.226,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
30680,2023-11-20T08:48:09.824+03:00,INFO,ServiceA,Startup Messages,6644,User47,192.168.1.231,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
30768,2023-11-20T08:48:10.898+03:00,INFO,ServiceB,Status Updates,8259,User71,192.168.1.127,11ms,11.0,2.0,"[11.0,2.0]",1,14.601301757387434
30795,2023-11-20T08:48:11.204+03:00,ERROR,ServiceB,Critical Errors,6703,User67,192.168.1.115,41ms,41.0,3.0,"[41.0,3.0]",1,15.466120835083961
30805,2023-11-20T08:48:11.328+03:00,INFO,ServiceB,Startup Messages,2619,User77,192.168.1.65,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
30834,2023-11-20T08:48:11.707+03:00,INFO,ServiceD,Status Updates,2964,User17,192.168.1.183,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
30837,2023-11-20T08:48:11.754+03:00,WARNING,ServiceC,Input Validation Warnings,5197,User54,192.168.1.96,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
30844,2023-11-20T08:48:11.865+03:00,INFO,ServiceA,Status Updates,2263,User87,192.168.1.42,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
30872,2023-11-20T08:48:12.200+03:00,DEBUG,ServiceB,Trace Information,5333,User43,192.168.1.101,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
30877,2023-11-20T08:48:12.281+03:00,FATAL,ServiceD,Crashes,8951,User6,192.168.1.42,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
30894,2023-11-20T08:48:12.507+03:00,INFO,ServiceB,Status Updates,3581,User54,192.168.1.105,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
30921,2023-11-20T08:48:12.823+03:00,INFO,ServiceD,Startup Messages,3478,User9,192.168.1.42,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
30932,2023-11-20T08:48:12.968+03:00,DEBUG,ServiceB,SQL Queries,5182,User80,192.168.1.158,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
30946,2023-11-20T08:48:13.156+03:00,FATAL,ServiceD,Data Corruption,8549,User20,192.168.1.6,70ms,70.0,4.0,"[70.0,4.0]",2,13.677657188611597
30964,2023-11-20T08:48:13.384+03:00,WARNING,ServiceC,Performance Warnings,8989,User18,192.168.1.5,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
30992,2023-11-20T08:48:13.739+03:00,WARNING,ServiceA,Resource Warnings,9040,User33,192.168.1.159,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
31059,2023-11-20T08:48:14.794+03:00,FATAL,ServiceB,Data Corruption,8222,User87,192.168.1.82,72ms,72.0,4.0,"[72.0,4.0]",0,14.194334026196428
31098,2023-11-20T08:48:15.244+03:00,FATAL,ServiceB,Data Corruption,1795,User98,192.168.1.175,100ms,100.0,4.0,"[100.0,4.0]",0,14.208104474649751
31146,2023-11-20T08:48:15.912+03:00,FATAL,ServiceC,Data Corruption,5314,User6,192.168.1.203,70ms,70.0,4.0,"[70.0,4.0]",2,13.677657188611597
31147,2023-11-20T08:48:15.927+03:00,DEBUG,ServiceC,Trace Information,4085,User96,192.168.1.38,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
31181,2023-11-20T08:48:16.449+03:00,WARNING,ServiceC,Resource Warnings,8922,User67,192.168.1.62,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
31185,2023-11-20T08:48:16.512+03:00,WARNING,ServiceC,Performance Warnings,7575,User43,192.168.1.38,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
31191,2023-11-20T08:48:16.607+03:00,WARNING,ServiceA,Resource Warnings,4520,User43,192.168.1.238,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
31241,2023-11-20T08:48:17.382+03:00,FATAL,ServiceA,Crashes,2278,User92,192.168.1.144,12ms,12.0,4.0,"[12.0,4.0]",1,13.804085712332068
31242,2023-11-20T08:48:17.398+03:00,INFO,ServiceD,Startup Messages,5558,User76,192.168.1.231,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
31256,2023-11-20T08:48:17.619+03:00,ERROR,ServiceC,Database Errors,1526,User81,192.168.1.18,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
31296,2023-11-20T08:48:18.236+03:00,FATAL,ServiceA,Crashes,1772,User20,192.168.1.53,42ms,42.0,4.0,"[42.0,4.0]",2,14.728919571919805
31323,2023-11-20T08:48:18.662+03:00,DEBUG,ServiceB,Algorithm Steps,4310,User17,192.168.1.143,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
31327,2023-11-20T08:48:18.725+03:00,INFO,ServiceD,Status Updates,5412,User31,192.168.1.45,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
31447,2023-11-20T08:48:20.564+03:00,INFO,ServiceA,Status Updates,4150,User2,192.168.1.97,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
31479,2023-11-20T08:48:21.065+03:00,INFO,ServiceD,Status Updates,1930,User47,192.168.1.198,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
31556,2023-11-20T08:48:22.294+03:00,DEBUG,ServiceC,Algorithm Steps,9921,User80,192.168.1.131,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
31563,2023-11-20T08:48:22.405+03:00,ERROR,ServiceA,Database Errors,6100,User57,192.168.1.209,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
31570,2023-11-20T08:48:22.513+03:00,DEBUG,ServiceB,SQL Queries,5819,User23,192.168.1.171,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
31576,2023-11-20T08:48:22.608+03:00,INFO,ServiceA,Status Updates,9810,User73,192.168.1.67,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
31597,2023-11-20T08:48:22.939+03:00,ERROR,ServiceB,Database Errors,8598,User28,192.168.1.30,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
31601,2023-11-20T08:48:22.992+03:00,FATAL,ServiceA,Data Corruption,4278,User18,192.168.1.35,40ms,40.0,4.0,"[40.0,4.0]",1,14.600233301509055
31603,2023-11-20T08:48:23.030+03:00,WARNING,ServiceC,Performance Warnings,9013,User42,192.168.1.109,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
31646,2023-11-20T08:48:23.698+03:00,WARNING,ServiceB,Resource Warnings,3861,User60,192.168.1.195,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
31661,2023-11-20T08:48:23.934+03:00,INFO,ServiceB,Status Updates,1342,User52,192.168.1.235,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
31767,2023-11-20T08:48:25.567+03:00,WARNING,ServiceC,Performance Warnings,7920,User4,192.168.1.238,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
31869,2023-11-20T08:48:27.026+03:00,INFO,ServiceA,Startup Messages,6021,User15,192.168.1.219,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
31931,2023-11-20T08:48:27.948+03:00,ERROR,ServiceA,Database Errors,6640,User37,192.168.1.220,41ms,41.0,3.0,"[41.0,3.0]",1,15.466120835083961
31992,2023-11-20T08:48:28.905+03:00,WARNING,ServiceC,Resource Warnings,9237,User54,192.168.1.172,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
32027,2023-11-20T08:48:29.447+03:00,FATAL,ServiceD,Data Corruption,3800,User40,192.168.1.74,12ms,12.0,4.0,"[12.0,4.0]",1,13.804085712332068
32038,2023-11-20T08:48:29.621+03:00,WARNING,ServiceA,Input Validation Warnings,4159,User79,192.168.1.121,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
32039,2023-11-20T08:48:29.637+03:00,INFO,ServiceC,Status Updates,1346,User92,192.168.1.103,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
32049,2023-11-20T08:48:29.795+03:00,DEBUG,ServiceA,Trace Information,4757,User6,192.168.1.28,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
32055,2023-11-20T08:48:29.876+03:00,WARNING,ServiceA,Performance Warnings,3609,User17,192.168.1.181,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
32072,2023-11-20T08:48:30.152+03:00,DEBUG,ServiceC,Trace Information,8003,User99,192.168.1.211,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
32074,2023-11-20T08:48:30.183+03:00,ERROR,ServiceD,Database Errors,1002,User47,192.168.1.94,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
32092,2023-11-20T08:48:30.447+03:00,DEBUG,ServiceD,SQL Queries,7717,User26,192.168.1.251,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
32138,2023-11-20T08:48:31.108+03:00,DEBUG,ServiceB,SQL Queries,5132,User61,192.168.1.80,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
32283,2023-11-20T08:48:33.276+03:00,ERROR,ServiceB,Critical Errors,8952,User92,192.168.1.145,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
32324,2023-11-20T08:48:33.913+03:00,WARNING,ServiceB,Input Validation Warnings,1908,User43,192.168.1.229,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
32392,2023-11-20T08:48:34.904+03:00,DEBUG,ServiceD,Algorithm Steps,1231,User35,192.168.1.35,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
32412,2023-11-20T08:48:35.209+03:00,ERROR,ServiceC,Critical Errors,3244,User13,192.168.1.243,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
32462,2023-11-20T08:48:35.985+03:00,FATAL,ServiceD,Crashes,3652,User23,192.168.1.78,70ms,70.0,4.0,"[70.0,4.0]",2,13.677657188611597
32487,2023-11-20T08:48:36.370+03:00,INFO,ServiceA,Startup Messages,5899,User40,192.168.1.155,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
32537,2023-11-20T08:48:37.139+03:00,INFO,ServiceC,Startup Messages,1254,User2,192.168.1.160,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
32546,2023-11-20T08:48:37.259+03:00,ERROR,ServiceD,Database Errors,2986,User70,192.168.1.189,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
32552,2023-11-20T08:48:37.354+03:00,INFO,ServiceA,Status Updates,7352,User11,192.168.1.69,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
32599,2023-11-20T08:48:38.092+03:00,INFO,ServiceD,Startup Messages,8463,User92,192.168.1.76,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
32611,2023-11-20T08:48:38.268+03:00,INFO,ServiceA,Status Updates,6877,User22,192.168.1.232,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
32703,2023-11-20T08:48:39.686+03:00,FATAL,ServiceD,Crashes,6478,User75,192.168.1.123,41ms,41.0,4.0,"[41.0,4.0]",1,15.587637934941215
32710,2023-11-20T08:48:39.790+03:00,DEBUG,ServiceD,Trace Information,1616,User65,192.168.1.41,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
32736,2023-11-20T08:48:40.176+03:00,DEBUG,ServiceB,Algorithm Steps,4331,User4,192.168.1.81,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
32742,2023-11-20T08:48:40.270+03:00,WARNING,ServiceD,Input Validation Warnings,3390,User65,192.168.1.50,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
32806,2023-11-20T08:48:41.240+03:00,ERROR,ServiceC,Database Errors,8740,User67,192.168.1.126,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
32846,2023-11-20T08:48:41.838+03:00,DEBUG,ServiceB,File I/O,9434,User90,192.168.1.38,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
32903,2023-11-20T08:48:42.701+03:00,FATAL,ServiceC,Data Corruption,5301,User7,192.168.1.196,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
32944,2023-11-20T08:48:43.320+03:00,WARNING,ServiceB,Resource Warnings,8096,User39,192.168.1.47,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
32961,2023-11-20T08:48:43.570+03:00,ERROR,ServiceC,Database Errors,4819,User91,192.168.1.179,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
33021,2023-11-20T08:48:44.330+03:00,WARNING,ServiceD,Performance Warnings,8121,User45,192.168.1.15,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
33048,2023-11-20T08:48:44.640+03:00,DEBUG,ServiceA,SQL Queries,7767,User20,192.168.1.143,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
33163,2023-11-20T08:48:45.998+03:00,WARNING,ServiceB,Resource Warnings,2206,User65,192.168.1.127,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
33168,2023-11-20T08:48:46.067+03:00,INFO,ServiceC,Startup Messages,1492,User28,192.168.1.135,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
33177,2023-11-20T08:48:46.188+03:00,DEBUG,ServiceD,Trace Information,2636,User13,192.168.1.205,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
33258,2023-11-20T08:48:47.149+03:00,DEBUG,ServiceD,Trace Information,7541,User63,192.168.1.122,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
33266,2023-11-20T08:48:47.243+03:00,FATAL,ServiceC,Data Corruption,2825,User75,192.168.1.225,42ms,42.0,4.0,"[42.0,4.0]",2,14.728919571919805
33309,2023-11-20T08:48:47.724+03:00,INFO,ServiceB,Startup Messages,6280,User10,192.168.1.151,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
33335,2023-11-20T08:48:48.014+03:00,INFO,ServiceA,Startup Messages,8036,User63,192.168.1.244,11ms,11.0,2.0,"[11.0,2.0]",1,14.601301757387434
33373,2023-11-20T08:48:48.499+03:00,INFO,ServiceD,Status Updates,9496,User10,192.168.1.180,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
33411,2023-11-20T08:48:48.973+03:00,FATAL,ServiceD,Data Corruption,8949,User12,192.168.1.253,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
33438,2023-11-20T08:48:49.330+03:00,WARNING,ServiceC,Resource Warnings,3952,User65,192.168.1.38,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
33449,2023-11-20T08:48:49.493+03:00,ERROR,ServiceA,Database Errors,4906,User24,192.168.1.132,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
33481,2023-11-20T08:48:49.929+03:00,WARNING,ServiceB,Performance Warnings,5730,User13,192.168.1.148,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
33519,2023-11-20T08:48:50.360+03:00,DEBUG,ServiceD,SQL Queries,3987,User5,192.168.1.158,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
33533,2023-11-20T08:48:50.543+03:00,FATAL,ServiceC,Crashes,9059,User52,192.168.1.225,42ms,42.0,4.0,"[42.0,4.0]",2,14.728919571919805
33566,2023-11-20T08:48:50.963+03:00,DEBUG,ServiceD,File I/O,4918,User40,192.168.1.242,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
33589,2023-11-20T08:48:51.286+03:00,DEBUG,ServiceD,File I/O,2955,User32,192.168.1.153,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
33634,2023-11-20T08:48:51.905+03:00,ERROR,ServiceD,Critical Errors,9827,User7,192.168.1.210,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
33639,2023-11-20T08:48:51.971+03:00,WARNING,ServiceA,Resource Warnings,4481,User46,192.168.1.5,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
33662,2023-11-20T08:48:52.274+03:00,DEBUG,ServiceB,File I/O,3233,User92,192.168.1.4,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
33688,2023-11-20T08:48:52.670+03:00,WARNING,ServiceD,Performance Warnings,8826,User28,192.168.1.94,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
33731,2023-11-20T08:48:53.237+03:00,WARNING,ServiceB,Input Validation Warnings,6473,User67,192.168.1.56,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
33852,2023-11-20T08:48:54.840+03:00,WARNING,ServiceC,Performance Warnings,2946,User91,192.168.1.161,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
33866,2023-11-20T08:48:54.970+03:00,ERROR,ServiceC,Database Errors,6902,User46,192.168.1.210,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
33870,2023-11-20T08:48:55.017+03:00,DEBUG,ServiceD,Algorithm Steps,9983,User96,192.168.1.16,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
33879,2023-11-20T08:48:55.159+03:00,WARNING,ServiceB,Performance Warnings,6400,User68,192.168.1.4,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
33913,2023-11-20T08:48:55.544+03:00,DEBUG,ServiceB,Algorithm Steps,9684,User70,192.168.1.134,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
33987,2023-11-20T08:48:56.358+03:00,FATAL,ServiceA,Data Corruption,4332,User52,192.168.1.243,72ms,72.0,4.0,"[72.0,4.0]",0,14.194334026196428
34052,2023-11-20T08:48:57.158+03:00,INFO,ServiceB,Status Updates,1564,User20,192.168.1.156,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
34085,2023-11-20T08:48:57.668+03:00,WARNING,ServiceD,Performance Warnings,3717,User45,192.168.1.151,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
34118,2023-11-20T08:48:58.169+03:00,DEBUG,ServiceD,File I/O,2601,User64,192.168.1.228,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
34122,2023-11-20T08:48:58.232+03:00,ERROR,ServiceA,Database Errors,7463,User54,192.168.1.189,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
34171,2023-11-20T08:48:59.005+03:00,ERROR,ServiceA,Critical Errors,8402,User6,192.168.1.235,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
34210,2023-11-20T08:48:59.601+03:00,DEBUG,ServiceC,Trace Information,1767,User67,192.168.1.75,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
34223,2023-11-20T08:48:59.808+03:00,ERROR,ServiceB,Database Errors,4233,User64,192.168.1.91,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
34239,2023-11-20T08:49:00.063+03:00,DEBUG,ServiceA,SQL Queries,4560,User62,192.168.1.44,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
34250,2023-11-20T08:49:00.234+03:00,ERROR,ServiceB,Critical Errors,2131,User1,192.168.1.150,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
34290,2023-11-20T08:49:00.860+03:00,INFO,ServiceA,Startup Messages,1762,User54,192.168.1.108,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
34431,2023-11-20T08:49:02.939+03:00,INFO,ServiceA,Status Updates,9621,User75,192.168.1.76,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
34519,2023-11-20T08:49:04.277+03:00,INFO,ServiceD,Startup Messages,6266,User76,192.168.1.219,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
34538,2023-11-20T08:49:04.570+03:00,INFO,ServiceB,Status Updates,9907,User34,192.168.1.146,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
34562,2023-11-20T08:49:04.936+03:00,DEBUG,ServiceD,SQL Queries,3964,User26,192.168.1.203,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
34581,2023-11-20T08:49:05.235+03:00,WARNING,ServiceA,Performance Warnings,7633,User18,192.168.1.147,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
34583,2023-11-20T08:49:05.266+03:00,DEBUG,ServiceA,Trace Information,7388,User40,192.168.1.198,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
34585,2023-11-20T08:49:05.298+03:00,ERROR,ServiceB,Database Errors,5961,User84,192.168.1.82,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
34666,2023-11-20T08:49:06.524+03:00,ERROR,ServiceB,Critical Errors,2374,User75,192.168.1.156,41ms,41.0,3.0,"[41.0,3.0]",1,15.466120835083961
34674,2023-11-20T08:49:06.639+03:00,WARNING,ServiceC,Resource Warnings,5560,User58,192.168.1.196,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
34704,2023-11-20T08:49:07.107+03:00,WARNING,ServiceC,Resource Warnings,5201,User18,192.168.1.59,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
34712,2023-11-20T08:49:07.233+03:00,WARNING,ServiceC,Resource Warnings,3774,User99,192.168.1.240,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
34732,2023-11-20T08:49:07.528+03:00,FATAL,ServiceB,Data Corruption,7037,User61,192.168.1.198,41ms,41.0,4.0,"[41.0,4.0]",1,15.587637934941215
34739,2023-11-20T08:49:07.613+03:00,DEBUG,ServiceA,SQL Queries,9378,User75,192.168.1.141,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
34783,2023-11-20T08:49:08.228+03:00,WARNING,ServiceC,Resource Warnings,9151,User37,192.168.1.158,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
34882,2023-11-20T08:49:09.584+03:00,WARNING,ServiceD,Resource Warnings,4794,User35,192.168.1.123,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
34890,2023-11-20T08:49:09.696+03:00,DEBUG,ServiceA,Algorithm Steps,7779,User57,192.168.1.137,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
35015,2023-11-20T08:49:11.572+03:00,ERROR,ServiceD,Critical Errors,1592,User94,192.168.1.93,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
35049,2023-11-20T08:49:12.082+03:00,WARNING,ServiceC,Performance Warnings,4741,User32,192.168.1.200,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
35063,2023-11-20T08:49:12.298+03:00,INFO,ServiceA,Startup Messages,3723,User4,192.168.1.125,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
35162,2023-11-20T08:49:13.841+03:00,DEBUG,ServiceB,SQL Queries,9416,User77,192.168.1.165,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
35180,2023-11-20T08:49:14.125+03:00,INFO,ServiceA,Startup Messages,5120,User79,192.168.1.148,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
35192,2023-11-20T08:49:14.315+03:00,INFO,ServiceD,Status Updates,5590,User83,192.168.1.149,41ms,41.0,2.0,"[41.0,2.0]",1,15.408677132707334
35211,2023-11-20T08:49:14.617+03:00,INFO,ServiceC,Status Updates,2794,User84,192.168.1.45,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
35268,2023-11-20T08:49:15.474+03:00,DEBUG,ServiceA,Algorithm Steps,4304,User49,192.168.1.187,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
35287,2023-11-20T08:49:15.750+03:00,ERROR,ServiceD,Critical Errors,6906,User8,192.168.1.17,42ms,42.0,3.0,"[42.0,3.0]",2,14.599847398701884
35297,2023-11-20T08:49:15.877+03:00,FATAL,ServiceC,Data Corruption,5217,User19,192.168.1.24,40ms,40.0,4.0,"[40.0,4.0]",1,14.600233301509055
35354,2023-11-20T08:49:16.689+03:00,WARNING,ServiceC,Performance Warnings,1201,User47,192.168.1.76,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
35395,2023-11-20T08:49:17.323+03:00,FATAL,ServiceB,Data Corruption,8190,User20,192.168.1.83,70ms,70.0,4.0,"[70.0,4.0]",2,13.677657188611597
35448,2023-11-20T08:49:18.021+03:00,DEBUG,ServiceD,Trace Information,2856,User61,192.168.1.131,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
35456,2023-11-20T08:49:18.135+03:00,INFO,ServiceC,Status Updates,1118,User33,192.168.1.24,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
35532,2023-11-20T08:49:19.152+03:00,WARNING,ServiceA,Performance Warnings,1524,User39,192.168.1.101,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
35594,2023-11-20T08:49:20.027+03:00,INFO,ServiceB,Startup Messages,5381,User91,192.168.1.249,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
35601,2023-11-20T08:49:20.117+03:00,WARNING,ServiceC,Input Validation Warnings,2159,User39,192.168.1.126,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
35617,2023-11-20T08:49:20.359+03:00,FATAL,ServiceD,Crashes,1348,User18,192.168.1.149,71ms,71.0,4.0,"[71.0,4.0]",2,14.663279947773933
35683,2023-11-20T08:49:21.282+03:00,WARNING,ServiceC,Resource Warnings,6073,User59,192.168.1.32,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
35692,2023-11-20T08:49:21.369+03:00,INFO,ServiceA,Status Updates,7689,User88,192.168.1.219,11ms,11.0,2.0,"[11.0,2.0]",1,14.601301757387434
35720,2023-11-20T08:49:21.774+03:00,DEBUG,ServiceA,SQL Queries,5439,User29,192.168.1.96,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
35723,2023-11-20T08:49:21.804+03:00,INFO,ServiceA,Startup Messages,9600,User75,192.168.1.73,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
35797,2023-11-20T08:49:22.604+03:00,WARNING,ServiceB,Input Validation Warnings,7759,User19,192.168.1.60,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
35894,2023-11-20T08:49:23.841+03:00,DEBUG,ServiceB,Algorithm Steps,6708,User28,192.168.1.13,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
35895,2023-11-20T08:49:23.857+03:00,ERROR,ServiceA,Critical Errors,3682,User20,192.168.1.194,71ms,71.0,3.0,"[71.0,3.0]",2,14.533624845030541
35903,2023-11-20T08:49:23.959+03:00,FATAL,ServiceA,Crashes,6030,User71,192.168.1.87,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
35908,2023-11-20T08:49:24.014+03:00,DEBUG,ServiceB,File I/O,9435,User39,192.168.1.36,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
35922,2023-11-20T08:49:24.155+03:00,WARNING,ServiceB,Resource Warnings,6634,User30,192.168.1.197,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
36060,2023-11-20T08:49:25.900+03:00,DEBUG,ServiceA,Trace Information,8475,User22,192.168.1.136,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
36101,2023-11-20T08:49:26.473+03:00,WARNING,ServiceA,Input Validation Warnings,8736,User76,192.168.1.223,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
36128,2023-11-20T08:49:26.809+03:00,DEBUG,ServiceA,File I/O,5290,User5,192.168.1.139,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
